Dataset,Fold,N_Features_Before,N_Features_After,Selected_Features,Accuracy,F1,Best_Kernel,Best_C,Best_Gamma,Parameters,Fold_Time_Seconds,Classifier,Best_K,Best_Metric,Best_Max_Depth,Best_Min_Split,Best_Criterion,Best_N_Estimators,Best_Hidden_Layers,Best_Learning_Rate,Best_Alpha
dataset_7,1,19,3,"F1, F2, F13",1.0,1.0,,,,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.47,DT,,,10.0,2.0,gini,,,,
dataset_7,2,19,2,"F1, F2",1.0,1.0,,,,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.42,DT,,,10.0,2.0,gini,,,,
dataset_7,3,19,4,"F1, F2, F5, F13",1.0,1.0,,,,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.5,DT,,,10.0,2.0,gini,,,,
dataset_7,4,19,3,"F1, F2, F13",1.0,1.0,,,,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.49,DT,,,10.0,2.0,gini,,,,
dataset_7,5,19,3,"F1, F2, F5",1.0,1.0,,,,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.44,DT,,,10.0,2.0,gini,,,,
dataset_7,6,19,3,"F1, F5, F13",1.0,1.0,,,,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.53,DT,,,10.0,2.0,gini,,,,
dataset_7,7,19,3,"F1, F5, F13",1.0,1.0,,,,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.47,DT,,,10.0,2.0,gini,,,,
dataset_7,8,19,3,"F1, F2, F13",1.0,1.0,,,,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.48,DT,,,10.0,2.0,gini,,,,
dataset_7,9,19,4,"F1, F2, F5, F13",1.0,1.0,,,,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.51,DT,,,10.0,2.0,gini,,,,
dataset_7,10,19,4,"F1, F2, F5, F13",1.0,1.0,,,,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.57,DT,,,10.0,2.0,gini,,,,
