Dataset,Accuracy Mean,Accuracy Std,F1 Mean,F1 Std,Accuracy Mean ± Std,F1 Mean ± Std,Total_Time_Seconds
dataset_16,0.9892,0.0021,0.9277,0.0242,0.9892 ± 0.0021,0.9277 ± 0.0242,76.72
